date, pm25, pm10, o3, no2, so2, co
2022/3/14, 76, 41, 18, 9, , 2
2022/3/15, 55, 45, 16, 7, 1, 3
2022/3/16, 87, 31, 11, 4, , 2
2022/3/17, 88, 29, 9, 4, 1, 2
2022/3/18, 48, 34, 14, 8, , 3
2022/3/19, 56, 50, 22, 13, 1, 5
2022/3/20, 79, 33, 11, 9, , 4
2022/3/21, 76, 27, 9, 7, , 2
2022/3/22, 40, 25, 12, 3, 1, 1
2022/3/23, 33, 18, 9, 5, , 2
2022/3/24, 27, 29, 11, 3, 1, 1
2022/3/25, 29, 38, 15, 8, , 3
2022/3/26, 62, 26, 8, 6, , 2
2022/3/27, 42, 17, 10, 6, 1, 3
2022/3/28, 33, 30, 13, 5, , 3
2022/3/29, 33, 33, 10, 3, , 2
2022/3/30, 24, 34, 10, 6, 1, 3
2022/3/31, 31, 43, 13, 9, , 5
2022/4/1, 71, 55, 14, 13, 1, 10
2021/10/2, 36, 10, 23, 2, , 1
2021/10/3, 25, 12, 16, 3, , 1
2021/10/4, 28, , , , , 
2021/10/5, 55, , , , , 
2021/10/6, 50, , , , , 
2021/10/7, 55, , , , , 
2021/10/8, 65, , , , , 
2021/10/9, 45, , , , , 
2021/10/10, 58, , , , , 
2021/10/11, 48, , , , , 
2021/10/12, 66, , , , , 
2021/10/13, 48, , , , , 
2021/10/14, 44, , , , , 
2021/10/15, 20, , , , , 
2021/10/16, 31, , , , , 
2021/10/17, 35, , , , , 
2021/10/18, 37, , , , , 
2021/10/19, 52, , , , , 
2021/10/20, 50, , , , , 
2021/10/21, 48, , , , , 
2021/10/22, 52, , , , , 
2021/10/23, 26, , , , , 
2021/10/24, 32, , , , , 
2021/10/25, 25, , , , , 
2021/10/26, 26, , , , , 
2021/10/27, 41, , , , , 
2021/10/28, 40, , , , , 
2021/10/29, 41, 46, , , , 
2021/10/30, 48, 32, 15, 4, , 6
2021/10/31, 27, 40, 16, 5, 1, 6
2021/11/1, 22, 28, 16, 3, 1, 5
2021/11/2, 21, 30, 11, 4, 1, 5
2021/11/3, 31, 16, 7, 3, , 4
2021/11/4, 22, 29, 15, 2, , 4
2021/11/5, 22, 27, 17, 3, , 5
2021/11/6, 38, 26, 15, 2, , 5
2021/11/7, 39, 25, 17, 3, 1, 5
2021/11/8, 36, 25, 13, 3, , 5
2021/11/9, 28, 30, 15, 4, , 5
2021/11/10, 35, 36, 16, 3, 1, 4
2021/11/11, 31, 29, 17, 4, 1, 4
2021/11/12, 39, 18, 8, 2, , 4
2021/11/13, 23, 15, 15, 2, , 4
2021/11/14, 15, 18, 16, 2, , 4
2021/11/15, 16, 19, 12, 2, , 6
2021/11/16, 18, 26, 19, 4, , 4
2021/11/17, 21, 37, 19, 6, , 4
2021/11/18, 33, 28, 15, 3, , 4
2021/11/19, 29, 25, 16, 4, , 4
2021/11/20, 38, 6, 23, 3, , 4
2021/11/21, 46, 6, 19, 5, , 4
2021/11/22, 29, 13, 15, 3, , 4
2021/11/23, 21, 28, 13, 2, , 4
2021/11/24, 31, 18, 13, 2, , 4
2021/11/25, 25, 27, 22, 4, 1, 4
2021/11/26, 44, 30, 14, 4, , 4
2021/11/27, 35, 21, 12, 2, , 4
2021/11/28, 20, 24, 17, 2, , 4
2021/11/29, 24, 26, 16, 2, , 4
2021/11/30, 22, 22, 11, 1, , 4
2021/12/1, 25, 29, 16, 2, 1, 4
2021/12/2, 39, 36, 13, 5, , 4
2021/12/3, 16, 37, 18, 4, , 4
2021/12/4, 9, 30, 19, 7, , 6
2021/12/5, 12, 34, 24, 6, , 8
2021/12/6, 22, 30, 12, 2, , 4
2021/12/7, 33, 23, 13, 2, 1, 4
2021/12/8, 17, 27, 24, 3, , 4
2021/12/9, 28, 37, 19, 6, , 5
2021/12/10, 44, 23, 12, 2, , 4
2021/12/11, 23, 12, 12, 2, 1, 4
2021/12/12, 10, 14, 12, 1, , 4
2021/12/13, 10, 18, 15, 3, , 4
2021/12/14, 11, 25, 18, 4, , 5
2021/12/15, 10, 25, 22, 4, , 5
2021/12/16, 22, 30, 12, 5, , 4
2021/12/17, 24, 28, 16, 2, , 4
2021/12/18, 14, 27, 20, 3, , 4
2021/12/19, 18, 26, 20, 4, , 5
2021/12/20, 26, 33, 20, 6, , 5
2021/12/21, 20, 40, 21, 8, , 5
2021/12/22, 28, 49, 23, 4, , 7
2021/12/23, 52, 26, 10, 1, 1, 4
2021/12/24, 33, 35, 21, 4, , 5
2021/12/25, 35, 52, 32, 3, , 7
2021/12/26, 67, 53, 37, 4, , 8
2021/12/27, 89, 55, 26, 7, , 7
2021/12/28, 64, 40, 18, , , 5
2021/12/29, 66, 20, 12, 7, , 5
2021/12/30, 34, 25, 12, 3, , 5
2021/12/31, 21, 28, 16, 2, , 5
2022/1/1, 14, 17, 9, 2, , 5
2022/1/2, 17, 13, 8, 1, , 5
2022/1/3, 5, 17, 7, 2, , 5
2021/7/2, 320, 72, 6, 10, , 21
2021/7/3, 182, 32, 5, 8, 1, 18
2021/7/4, 140, 54, 4, 7, , 26
2021/7/5, 180, 50, , 7, 1, 9
2021/7/6, 137, 54, 5, 39, 1, 17
2021/7/7, 145, 79, 4, 19, 1, 38
2021/7/8, 209, 84, 2, 17, 1, 30
2021/7/9, 231, 57, 3, 19, , 13
2021/7/10, 116, 37, 8, 17, 1, 12
2021/7/11, 92, 32, 4, 12, , 22
2021/7/12, 180, 44, 1, 16, 1, 9
2021/7/13, 164, 35, 8, 15, 1, 10
2021/7/14, 110, 22, 3, 12, 1, 5
2021/7/15, 79, 44, 5, 14, , 15
2021/7/16, 130, 54, 4, 14, , 21
2021/7/17, 183, 33, 6, 14, , 8
2021/7/18, 120, 27, , 14, , 20
2021/7/19, 163, 62, , 17, , 23
2021/7/20, 286, 66, 13, 15, , 24
2021/7/21, 231, 69, 8, 17, , 30
2021/7/22, 201, 55, 3, 14, , 18
2021/7/23, 149, 39, 6, 4, , 7
2021/7/24, 127, 51, 10, 5, , 9
